timestamp,elapsed_s,cpu_usec,cpu_percent,mem_bytes,mem_mb
2026-07-02T10:50:56.019178+00:00,3540,99455156,1.27,87568384,83.51
2026-07-02T10:51:06.020000+00:00,3550,99697483,2.42,87429120,83.38
2026-07-02T10:51:16.020774+00:00,3560,99866464,1.69,87314432,83.27
2026-07-02T10:51:26.021564+00:00,3570,99981320,1.15,87601152,83.54
2026-07-02T10:51:36.022355+00:00,3580,100163432,1.82,87502848,83.45
2026-07-02T10:51:46.023107+00:00,3590,100344448,1.81,87453696,83.40
2026-07-02T10:51:56.023899+00:00,3600,100464008,1.20,87379968,83.33
2026-07-02T10:52:06.024696+00:00,3610,100727258,2.63,87719936,83.66
2026-07-02T10:52:16.025498+00:00,3620,100898266,1.71,87638016,83.58
2026-07-02T10:52:26.026329+00:00,3630,101022861,1.25,87674880,83.61
2026-07-02T10:52:36.027077+00:00,3640,101186139,1.63,87404544,83.36
2026-07-02T10:52:46.027507+00:00,3650,101367683,1.82,87040000,83.01
2026-07-02T10:52:56.028157+00:00,3660,101479667,1.12,87433216,83.38
2026-07-02T10:53:06.028963+00:00,3670,101718035,2.38,87437312,83.39
2026-07-02T10:53:16.029713+00:00,3680,101887269,1.69,87576576,83.52
2026-07-02T10:53:26.030513+00:00,3690,102010306,1.23,87449600,83.40
2026-07-02T10:53:36.031314+00:00,3700,102184398,1.74,87773184,83.71
2026-07-02T10:53:46.032073+00:00,3710,102365608,1.81,87642112,83.58
2026-07-02T10:53:56.032860+00:00,3720,102479136,1.14,87564288,83.51
2026-07-02T10:54:06.033655+00:00,3730,102731377,2.52,87502848,83.45
2026-07-02T10:54:16.034447+00:00,3740,102911851,1.80,87703552,83.64
2026-07-02T10:54:26.035238+00:00,3750,103035580,1.24,87547904,83.49
2026-07-02T10:54:36.035998+00:00,3760,103206800,1.71,87482368,83.43
2026-07-02T10:54:46.036767+00:00,3770,103382284,1.75,87490560,83.44
2026-07-02T10:54:56.037561+00:00,3780,103497765,1.15,87695360,83.63
2026-07-02T10:55:06.038378+00:00,3790,103758877,2.61,87506944,83.45
2026-07-02T10:55:16.039332+00:00,3800,103932885,1.74,87560192,83.50
2026-07-02T10:55:26.040091+00:00,3810,104060423,1.28,87531520,83.48
2026-07-02T10:55:36.040898+00:00,3820,104238154,1.78,87396352,83.35
2026-07-02T10:55:46.041713+00:00,3830,104423406,1.85,87498752,83.45
2026-07-02T10:55:56.042514+00:00,3840,104554000,1.31,87584768,83.53
2026-07-02T10:56:06.043316+00:00,3850,104797072,2.43,87552000,83.50
2026-07-02T10:56:16.044087+00:00,3860,104974857,1.78,87887872,83.82
2026-07-02T10:56:26.044885+00:00,3870,105104623,1.30,87543808,83.49
2026-07-02T10:56:36.045668+00:00,3880,105283193,1.79,87896064,83.82
2026-07-02T10:56:46.046456+00:00,3890,105495428,2.12,87363584,83.32
2026-07-02T10:56:56.046969+00:00,3900,105676994,1.82,87801856,83.73
2026-07-02T10:57:06.047658+00:00,3910,105855021,1.78,87597056,83.54
2026-07-02T10:57:16.048445+00:00,3920,106080853,2.26,87572480,83.52
2026-07-02T10:57:26.049248+00:00,3930,106207062,1.26,87629824,83.57
2026-07-02T10:57:36.049998+00:00,3940,106429948,2.23,87420928,83.37
2026-07-02T10:57:46.050832+00:00,3950,106606206,1.76,87687168,83.62
2026-07-02T10:57:56.051671+00:00,3960,106781135,1.75,87846912,83.78
2026-07-02T10:58:06.052465+00:00,3970,106979146,1.98,87257088,83.21
2026-07-02T10:58:16.053366+00:00,3980,107166005,1.87,87912448,83.84
2026-07-02T10:58:26.054131+00:00,3990,107298325,1.32,87732224,83.67
2026-07-02T10:58:36.054951+00:00,4000,107458582,1.60,87855104,83.79
2026-07-02T10:58:46.055707+00:00,4010,107640785,1.82,87650304,83.59
2026-07-02T10:58:56.056521+00:00,4020,107760586,1.20,87789568,83.72
2026-07-02T10:59:06.057336+00:00,4030,108044809,2.84,88428544,84.33
2026-07-02T10:59:16.058102+00:00,4040,108230926,1.86,88465408,84.37
2026-07-02T10:59:26.058897+00:00,4050,108354231,1.23,88973312,84.85
2026-07-02T10:59:36.059695+00:00,4060,108526910,1.73,88608768,84.50
2026-07-02T10:59:46.060571+00:00,4070,108709200,1.82,88776704,84.66
2026-07-02T10:59:56.061083+00:00,4080,108885111,1.76,88756224,84.64
2026-07-02T11:00:06.061713+00:00,4090,109071259,1.86,88780800,84.67
2026-07-02T11:00:16.062533+00:00,4100,109260448,1.89,88649728,84.54
2026-07-02T11:00:26.063416+00:00,4110,109390988,1.31,88555520,84.45
2026-07-02T11:00:36.064223+00:00,4120,109605333,2.14,88686592,84.58
2026-07-02T11:00:46.064988+00:00,4130,109780667,1.75,88465408,84.37
2026-07-02T11:00:56.065739+00:00,4140,109892784,1.12,89022464,84.90
2026-07-02T11:01:06.066549+00:00,4150,110137542,2.45,88834048,84.72
2026-07-02T11:01:16.067337+00:00,4160,110355632,2.18,88989696,84.87
2026-07-02T11:01:26.068098+00:00,4170,110476254,1.21,88829952,84.71
2026-07-02T11:01:36.068875+00:00,4180,110668550,1.92,88805376,84.69
2026-07-02T11:01:46.069678+00:00,4190,110827919,1.59,88621056,84.52
2026-07-02T11:01:56.070479+00:00,4200,110941965,1.14,88432640,84.34
2026-07-02T11:02:06.071295+00:00,4210,111184371,2.42,88543232,84.44
2026-07-02T11:02:16.072089+00:00,4220,111352081,1.68,88608768,84.50
2026-07-02T11:02:26.072881+00:00,4230,111481143,1.29,88735744,84.62
2026-07-02T11:02:36.073672+00:00,4240,111656883,1.76,88698880,84.59
2026-07-02T11:02:46.074574+00:00,4250,111835877,1.79,88518656,84.42
2026-07-02T11:02:56.075386+00:00,4260,112019935,1.84,88748032,84.64
2026-07-02T11:03:06.076156+00:00,4270,112212427,1.92,88768512,84.66
2026-07-02T11:03:16.076962+00:00,4280,112392137,1.80,88846336,84.73
2026-07-02T11:03:26.077724+00:00,4290,112524045,1.32,88952832,84.83
2026-07-02T11:03:36.078510+00:00,4300,112705565,1.82,88911872,84.79
2026-07-02T11:03:46.079313+00:00,4310,112878721,1.73,88682496,84.57
2026-07-02T11:03:56.080085+00:00,4320,113058724,1.80,89030656,84.91
2026-07-02T11:04:06.080888+00:00,4330,113259235,2.01,88903680,84.79
2026-07-02T11:04:16.081684+00:00,4340,113437798,1.79,88698880,84.59
2026-07-02T11:04:26.082485+00:00,4350,113553480,1.16,89051136,84.93
2026-07-02T11:04:36.083285+00:00,4360,113740929,1.87,88797184,84.68
2026-07-02T11:04:46.084026+00:00,4370,113906431,1.66,89137152,85.01
2026-07-02T11:04:56.084817+00:00,4380,114020675,1.14,88584192,84.48
2026-07-02T11:05:06.085564+00:00,4390,114261403,2.41,90025984,85.86
2026-07-02T11:05:16.086371+00:00,4400,114431754,1.70,89858048,85.70
2026-07-02T11:05:26.087274+00:00,4410,114537337,1.06,90087424,85.91
2026-07-02T11:05:36.088059+00:00,4420,114704198,1.67,89636864,85.48
2026-07-02T11:05:46.088854+00:00,4430,114882557,1.78,89673728,85.52
2026-07-02T11:05:56.089645+00:00,4440,114997568,1.15,89522176,85.38
2026-07-02T11:06:06.090459+00:00,4450,115276745,2.79,89731072,85.57
2026-07-02T11:06:16.091274+00:00,4460,115445173,1.68,90095616,85.92
2026-07-02T11:06:26.092044+00:00,4470,115579434,1.34,90021888,85.85
2026-07-02T11:06:36.092857+00:00,4480,115747755,1.68,89882624,85.72
2026-07-02T11:06:46.093658+00:00,4490,115913948,1.66,90025984,85.86
2026-07-02T11:06:56.094474+00:00,4500,116030316,1.16,89767936,85.61
2026-07-02T11:07:06.095266+00:00,4510,116281996,2.52,89960448,85.79
2026-07-02T11:07:16.096030+00:00,4520,116455381,1.73,89833472,85.67
2026-07-02T11:07:26.096829+00:00,4530,116565407,1.10,90021888,85.85
2026-07-02T11:07:36.097619+00:00,4540,116737950,1.73,90132480,85.96
2026-07-02T11:07:46.098391+00:00,4550,116908643,1.71,90038272,85.87
2026-07-02T11:07:56.099282+00:00,4560,117026695,1.18,90099712,85.93
2026-07-02T11:08:06.100044+00:00,4570,117288138,2.61,89812992,85.65
2026-07-02T11:08:16.100854+00:00,4580,117465781,1.78,90189824,86.01
2026-07-02T11:08:26.101641+00:00,4590,117586250,1.20,89866240,85.70
2026-07-02T11:08:36.102440+00:00,4600,117768102,1.82,90198016,86.02
2026-07-02T11:08:46.103178+00:00,4610,117942952,1.75,89907200,85.74
2026-07-02T11:08:56.103978+00:00,4620,118054873,1.12,90202112,86.02
2026-07-02T11:09:06.104731+00:00,4630,118350768,2.96,89931776,85.77
2026-07-02T11:09:16.105517+00:00,4640,118523913,1.73,90025984,85.86
2026-07-02T11:09:26.106339+00:00,4650,118634627,1.11,89939968,85.77
2026-07-02T11:09:36.107112+00:00,4660,118807771,1.73,90234880,86.05
2026-07-02T11:09:46.107857+00:00,4670,118991377,1.84,90091520,85.92
2026-07-02T11:09:56.108654+00:00,4680,119161996,1.71,90226688,86.05
2026-07-02T11:10:06.109665+00:00,4690,119339866,1.78,90279936,86.10
2026-07-02T11:10:16.110491+00:00,4700,119524858,1.85,89665536,85.51
2026-07-02T11:10:26.111271+00:00,4710,119622276,0.97,89837568,85.68
2026-07-02T11:10:36.112014+00:00,4720,119786517,1.64,90030080,85.86
2026-07-02T11:10:46.112761+00:00,4730,119959574,1.73,89862144,85.70
2026-07-02T11:10:56.113523+00:00,4740,120077408,1.18,90034176,85.86
2026-07-02T11:11:06.114307+00:00,4750,120337993,2.61,89817088,85.66
2026-07-02T11:11:16.115056+00:00,4760,120514211,1.76,90075136,85.90
2026-07-02T11:11:26.115797+00:00,4770,120643983,1.30,90198016,86.02
2026-07-02T11:11:36.116593+00:00,4780,120824606,1.81,90054656,85.88
2026-07-02T11:11:46.117381+00:00,4790,120997046,1.72,90103808,85.93
2026-07-02T11:11:56.118122+00:00,4800,121123636,1.27,90189824,86.01
2026-07-02T11:12:06.118947+00:00,4810,121353700,2.30,89972736,85.80
2026-07-02T11:12:16.119700+00:00,4820,121543821,1.90,90234880,86.05
2026-07-02T11:12:26.120487+00:00,4830,121673698,1.30,89927680,85.76
2026-07-02T11:12:36.121271+00:00,4840,121851479,1.78,90021888,85.85
2026-07-02T11:12:46.122027+00:00,4850,122032111,1.81,90042368,85.87
2026-07-02T11:12:56.122811+00:00,4860,122206144,1.74,90374144,86.19
2026-07-02T11:13:06.123588+00:00,4870,122395235,1.89,90079232,85.91
2026-07-02T11:13:16.124376+00:00,4880,122574709,1.79,89944064,85.78
2026-07-02T11:13:26.125125+00:00,4890,122701462,1.27,90124288,85.95
2026-07-02T11:13:36.125914+00:00,4900,122879120,1.78,90296320,86.11
2026-07-02T11:13:46.126686+00:00,4910,123062549,1.83,89919488,85.75
2026-07-02T11:13:56.127457+00:00,4920,123175820,1.13,90320896,86.14
2026-07-02T11:14:06.128389+00:00,4930,123422078,2.46,89956352,85.79
2026-07-02T11:14:16.129148+00:00,4940,123606209,1.84,90181632,86.00
2026-07-02T11:14:26.129946+00:00,4950,123737214,1.31,89841664,85.68
2026-07-02T11:14:36.130709+00:00,4960,123906199,1.69,90112000,85.94
2026-07-02T11:14:46.131570+00:00,4970,124089856,1.84,89907200,85.74
2026-07-02T11:14:56.132045+00:00,4980,124216567,1.27,89985024,85.82
2026-07-02T11:15:06.132718+00:00,4990,124445710,2.29,90095616,85.92
2026-07-02T11:15:16.133504+00:00,5000,124619837,1.74,90066944,85.89
2026-07-02T11:15:26.134293+00:00,5010,124746513,1.27,90300416,86.12
2026-07-02T11:15:36.135063+00:00,5020,124917620,1.71,90103808,85.93
2026-07-02T11:15:46.135871+00:00,5030,125093866,1.76,90230784,86.05
2026-07-02T11:15:56.136668+00:00,5040,125214572,1.21,90148864,85.97
2026-07-02T11:16:06.137474+00:00,5050,125464722,2.50,90169344,85.99
2026-07-02T11:16:16.138278+00:00,5060,125637526,1.73,90079232,85.91
2026-07-02T11:16:26.139023+00:00,5070,125769995,1.32,90120192,85.95
2026-07-02T11:16:36.139875+00:00,5080,125944903,1.75,90419200,86.23
2026-07-02T11:16:46.140663+00:00,5090,126141413,1.97,90157056,85.98
2026-07-02T11:16:56.141520+00:00,5100,126264890,1.23,90066944,85.89
2026-07-02T11:17:06.142312+00:00,5110,126579135,3.14,90161152,85.98
2026-07-02T11:17:16.143068+00:00,5120,126751561,1.72,90136576,85.96
2026-07-02T11:17:26.143849+00:00,5130,126877272,1.26,90329088,86.14
2026-07-02T11:17:36.144609+00:00,5140,127048750,1.71,90177536,86.00
2026-07-02T11:17:46.145389+00:00,5150,127280873,2.32,90124288,85.95
2026-07-02T11:17:56.146139+00:00,5160,127407453,1.27,90181632,86.00
2026-07-02T11:18:06.146930+00:00,5170,127698708,2.91,90980352,86.77
2026-07-02T11:18:16.147689+00:00,5180,127890031,1.91,91193344,86.97
2026-07-02T11:18:26.148474+00:00,5190,128018248,1.28,91119616,86.90
2026-07-02T11:18:36.149265+00:00,5200,128197372,1.79,91205632,86.98
2026-07-02T11:18:46.150035+00:00,5210,128385611,1.88,91095040,86.88
2026-07-02T11:18:56.150828+00:00,5220,128504707,1.19,91049984,86.83
2026-07-02T11:19:06.151577+00:00,5230,128750490,2.46,91074560,86.86
2026-07-02T11:19:16.152363+00:00,5240,128926239,1.76,90910720,86.70
2026-07-02T11:19:26.153114+00:00,5250,129060128,1.34,91131904,86.91
2026-07-02T11:19:36.153893+00:00,5260,129227457,1.67,90947584,86.73
2026-07-02T11:19:46.154665+00:00,5270,129407026,1.80,91299840,87.07
2026-07-02T11:19:56.155446+00:00,5280,129581051,1.74,91385856,87.15
2026-07-02T11:20:06.156250+00:00,5290,129756436,1.75,91222016,87.00
2026-07-02T11:20:16.157011+00:00,5300,129934067,1.78,91418624,87.18
2026-07-02T11:20:26.157799+00:00,5310,130053981,1.20,91074560,86.86
2026-07-02T11:20:36.158586+00:00,5320,130227427,1.73,91373568,87.14
2026-07-02T11:20:46.159375+00:00,5330,130407436,1.80,91557888,87.32
2026-07-02T11:20:56.160131+00:00,5340,130530273,1.23,90775552,86.57
2026-07-02T11:21:06.160916+00:00,5350,130777788,2.48,91365376,87.13
2026-07-02T11:21:16.161664+00:00,5360,130958528,1.81,91111424,86.89
2026-07-02T11:21:26.162481+00:00,5370,131078874,1.20,91041792,86.82
2026-07-02T11:21:36.163276+00:00,5380,131260999,1.82,90972160,86.76
2026-07-02T11:21:46.164022+00:00,5390,131441072,1.80,91172864,86.95
2026-07-02T11:21:56.164742+00:00,5400,131565076,1.24,91095040,86.88
2026-07-02T11:22:06.165548+00:00,5410,131846096,2.81,90890240,86.68
2026-07-02T11:22:16.166341+00:00,5420,132025783,1.80,91267072,87.04
2026-07-02T11:22:26.167062+00:00,5430,132151032,1.25,91377664,87.14
2026-07-02T11:22:36.167840+00:00,5440,132325286,1.74,91095040,86.88
2026-07-02T11:22:46.168625+00:00,5450,132492617,1.67,90996736,86.78
2026-07-02T11:22:56.169425+00:00,5460,132610056,1.17,91181056,86.96
2026-07-02T11:23:06.170175+00:00,5470,132855949,2.46,91054080,86.84
2026-07-02T11:23:16.171061+00:00,5480,133025162,1.69,91004928,86.79
2026-07-02T11:23:26.171887+00:00,5490,133146750,1.22,91152384,86.93
2026-07-02T11:23:36.172677+00:00,5500,133311061,1.64,91320320,87.09
2026-07-02T11:23:46.173467+00:00,5510,133478787,1.68,91168768,86.95
2026-07-02T11:23:56.174039+00:00,5520,133598129,1.19,91033600,86.82
2026-07-02T11:24:06.174708+00:00,5530,133826581,2.28,91287552,87.06
2026-07-02T11:24:16.175505+00:00,5540,133993241,1.67,91197440,86.97
2026-07-02T11:24:26.176309+00:00,5550,134123622,1.30,91402240,87.17
2026-07-02T11:24:36.177048+00:00,5560,134299196,1.76,90984448,86.77
2026-07-02T11:24:46.177848+00:00,5570,134469868,1.71,91283456,87.05
2026-07-02T11:24:56.178729+00:00,5580,134646855,1.77,91529216,87.29
2026-07-02T11:25:06.179559+00:00,5590,134829355,1.82,91283456,87.05
2026-07-02T11:25:16.180361+00:00,5600,135004327,1.75,91316224,87.09
2026-07-02T11:25:26.181119+00:00,5610,135118153,1.14,91164672,86.94
2026-07-02T11:25:36.181914+00:00,5620,135288049,1.70,91275264,87.05
2026-07-02T11:25:46.182711+00:00,5630,135458243,1.70,91353088,87.12
2026-07-02T11:25:56.183504+00:00,5640,135577713,1.19,91336704,87.11
2026-07-02T11:26:06.184302+00:00,5650,135821481,2.44,91308032,87.08
2026-07-02T11:26:16.185067+00:00,5660,135992577,1.71,91254784,87.03
2026-07-02T11:26:26.185812+00:00,5670,136121687,1.29,91164672,86.94
2026-07-02T11:26:36.186598+00:00,5680,136288035,1.66,91156480,86.93
2026-07-02T11:26:46.187380+00:00,5690,136460927,1.73,91222016,87.00
2026-07-02T11:26:56.188137+00:00,5700,136579599,1.19,91406336,87.17
2026-07-02T11:27:06.188940+00:00,5710,136854936,2.75,91242496,87.02
2026-07-02T11:27:16.189681+00:00,5720,137024983,1.70,91291648,87.06
2026-07-02T11:27:26.190497+00:00,5730,137143949,1.19,91385856,87.15
2026-07-02T11:27:36.191372+00:00,5740,137302647,1.59,91127808,86.91
2026-07-02T11:27:46.191808+00:00,5750,137426599,1.24,91181056,86.96
2026-07-02T11:27:56.192488+00:00,5760,137519327,0.93,91168768,86.95
2026-07-02T11:28:06.193284+00:00,5770,137757094,2.38,91680768,87.43
2026-07-02T11:28:16.194057+00:00,5780,137935814,1.79,91480064,87.24
2026-07-02T11:28:26.194852+00:00,5790,138058592,1.23,91013120,86.80
2026-07-02T11:28:36.195665+00:00,5800,138228988,1.70,91598848,87.36
2026-07-02T11:28:46.196469+00:00,5810,138395957,1.67,91627520,87.38
2026-07-02T11:28:56.197269+00:00,5820,138512060,1.16,91549696,87.31
2026-07-02T11:29:06.198040+00:00,5830,138756772,2.45,91418624,87.18
2026-07-02T11:29:16.198797+00:00,5840,138933486,1.77,91557888,87.32
2026-07-02T11:29:26.199542+00:00,5850,139048398,1.15,91750400,87.50
2026-07-02T11:29:36.200345+00:00,5860,139231044,1.83,91496448,87.26
2026-07-02T11:29:46.201107+00:00,5870,139418528,1.87,91389952,87.16
2026-07-02T11:29:56.201897+00:00,5880,139537857,1.19,91185152,86.96
2026-07-02T11:30:06.202677+00:00,5890,139769239,2.31,91418624,87.18
2026-07-02T11:30:16.203494+00:00,5900,139936722,1.67,91361280,87.13
2026-07-02T11:30:26.204243+00:00,5910,140062929,1.26,91533312,87.29
2026-07-02T11:30:36.204991+00:00,5920,140231460,1.69,91443200,87.21
2026-07-02T11:30:46.205828+00:00,5930,140408911,1.77,91111424,86.89
2026-07-02T11:30:56.206627+00:00,5940,140532805,1.24,91799552,87.55
2026-07-02T11:31:06.207419+00:00,5950,140780726,2.48,91410432,87.18
2026-07-02T11:31:16.208239+00:00,5960,140957447,1.77,91373568,87.14
2026-07-02T11:31:26.208991+00:00,5970,141080811,1.23,91279360,87.05
2026-07-02T11:31:36.209794+00:00,5980,141253576,1.73,91201536,86.98
2026-07-02T11:31:46.210595+00:00,5990,141435318,1.82,91418624,87.18
2026-07-02T11:31:56.211443+00:00,6000,141556777,1.21,91574272,87.33
2026-07-02T11:32:06.212293+00:00,6010,141830626,2.74,91271168,87.04
2026-07-02T11:32:16.213055+00:00,6020,142005853,1.75,91234304,87.01
2026-07-02T11:32:26.213802+00:00,6030,142121002,1.15,91398144,87.16
2026-07-02T11:32:36.214590+00:00,6040,142299466,1.78,91369472,87.14
2026-07-02T11:32:46.215345+00:00,6050,142482037,1.83,91590656,87.35
2026-07-02T11:32:56.216165+00:00,6060,142604368,1.22,91422720,87.19
2026-07-02T11:33:06.216939+00:00,6070,142875593,2.71,91537408,87.30
2026-07-02T11:33:16.217702+00:00,6080,143061261,1.86,91451392,87.21
2026-07-02T11:33:26.218527+00:00,6090,143182082,1.21,91578368,87.34
2026-07-02T11:33:36.219335+00:00,6100,143351061,1.69,91451392,87.21
2026-07-02T11:33:46.220115+00:00,6110,143530215,1.79,91447296,87.21
2026-07-02T11:33:56.220919+00:00,6120,143654894,1.25,91545600,87.30
2026-07-02T11:34:06.221679+00:00,6130,143901920,2.47,91521024,87.28
2026-07-02T11:34:16.222482+00:00,6140,144089495,1.88,91398144,87.16
2026-07-02T11:34:26.223284+00:00,6150,144208090,1.19,91197440,86.97
2026-07-02T11:34:36.224043+00:00,6160,144379556,1.71,91279360,87.05
2026-07-02T11:34:46.224801+00:00,6170,144552010,1.72,91586560,87.34
2026-07-02T11:34:56.225611+00:00,6180,144672631,1.21,91152384,86.93
2026-07-02T11:35:06.226427+00:00,6190,144905630,2.33,91684864,87.44
2026-07-02T11:35:16.227172+00:00,6200,145079315,1.74,91414528,87.18
2026-07-02T11:35:26.227944+00:00,6210,145199763,1.20,91586560,87.34
2026-07-02T11:35:36.228846+00:00,6220,145381894,1.82,91328512,87.10
2026-07-02T11:35:46.229641+00:00,6230,145550679,1.69,91852800,87.60
2026-07-02T11:35:56.230431+00:00,6240,145661940,1.11,91238400,87.01
2026-07-02T11:36:06.231224+00:00,6250,145925001,2.63,91881472,87.62
2026-07-02T11:36:16.231972+00:00,6260,146105674,1.81,91369472,87.14
2026-07-02T11:36:26.232738+00:00,6270,146225820,1.20,91754496,87.50
2026-07-02T11:36:36.233534+00:00,6280,146404392,1.79,91549696,87.31
2026-07-02T11:36:46.234335+00:00,6290,146631571,2.27,91119616,86.90
2026-07-02T11:36:56.235088+00:00,6300,146744838,1.13,91566080,87.32
2026-07-02T11:37:06.235858+00:00,6310,146985393,2.41,91418624,87.18
2026-07-02T11:37:16.236639+00:00,6320,147159683,1.74,91672576,87.43
2026-07-02T11:37:26.237431+00:00,6330,147279744,1.20,91742208,87.49
2026-07-02T11:37:36.238241+00:00,6340,147453090,1.73,91639808,87.39
2026-07-02T11:37:46.239042+00:00,6350,147623331,1.70,91578368,87.34
2026-07-02T11:37:56.239865+00:00,6360,147742142,1.19,91516928,87.28
2026-07-02T11:38:06.240663+00:00,6370,147993236,2.51,92254208,87.98
2026-07-02T11:38:16.241478+00:00,6380,148162446,1.69,91897856,87.64
2026-07-02T11:38:26.242273+00:00,6390,148293315,1.31,92327936,88.05
2026-07-02T11:38:36.243075+00:00,6400,148474916,1.82,92016640,87.75
2026-07-02T11:38:46.243886+00:00,6410,148659324,1.84,92196864,87.93
2026-07-02T11:38:56.244685+00:00,6420,148827327,1.68,92217344,87.95
2026-07-02T11:39:06.245485+00:00,6430,149015131,1.88,92188672,87.92
2026-07-02T11:39:16.246309+00:00,6440,149190536,1.75,92545024,88.26
2026-07-02T11:39:26.247067+00:00,6450,149305688,1.15,92409856,88.13
2026-07-02T11:39:36.247877+00:00,6460,149490389,1.85,92274688,88.00
2026-07-02T11:39:46.248656+00:00,6470,149677100,1.87,92479488,88.20
2026-07-02T11:39:56.249131+00:00,6480,149853756,1.77,93040640,88.73
2026-07-02T11:40:06.249816+00:00,6490,150046562,1.93,92557312,88.27
2026-07-02T11:40:16.250739+00:00,6500,150222443,1.76,92319744,88.04
2026-07-02T11:40:26.251696+00:00,6510,150359400,1.37,92389376,88.11
2026-07-02T11:40:36.252473+00:00,6520,150534790,1.75,92549120,88.26
2026-07-02T11:40:46.253275+00:00,6530,150722099,1.87,92672000,88.38
2026-07-02T11:40:56.254037+00:00,6540,150843967,1.22,92262400,87.99
2026-07-02T11:41:06.254835+00:00,6550,151082661,2.39,92282880,88.01
2026-07-02T11:41:16.255627+00:00,6560,151254703,1.72,92512256,88.23
2026-07-02T11:41:26.256416+00:00,6570,151367914,1.13,92446720,88.16
2026-07-02T11:41:36.257180+00:00,6580,151554024,1.86,92422144,88.14
2026-07-02T11:41:46.258003+00:00,6590,151731889,1.78,92479488,88.20
2026-07-02T11:41:56.258730+00:00,6600,151850765,1.19,92577792,88.29
2026-07-02T11:42:06.259529+00:00,6610,152127687,2.77,92667904,88.38
2026-07-02T11:42:16.260333+00:00,6620,152302040,1.74,92364800,88.09
2026-07-02T11:42:26.261067+00:00,6630,152422037,1.20,92188672,87.92
2026-07-02T11:42:36.261863+00:00,6640,152597873,1.76,91992064,87.73
2026-07-02T11:42:46.262661+00:00,6650,152775851,1.78,92192768,87.92
2026-07-02T11:42:56.263471+00:00,6660,152904568,1.29,92405760,88.12
2026-07-02T11:43:06.264269+00:00,6670,153190932,2.86,92164096,87.89
2026-07-02T11:43:16.265045+00:00,6680,153368130,1.77,92053504,87.79
2026-07-02T11:43:26.265844+00:00,6690,153486617,1.18,92434432,88.15
2026-07-02T11:43:36.266653+00:00,6700,153656800,1.70,92196864,87.93
2026-07-02T11:43:46.267483+00:00,6710,153831549,1.75,92168192,87.90
2026-07-02T11:43:56.268296+00:00,6720,153952099,1.21,92401664,88.12
2026-07-02T11:44:06.269053+00:00,6730,154228743,2.77,92680192,88.39
2026-07-02T11:44:16.269849+00:00,6740,154435007,2.06,92205056,87.93
2026-07-02T11:44:26.270624+00:00,6750,154562034,1.27,92717056,88.42
2026-07-02T11:44:36.271427+00:00,6760,154741105,1.79,92258304,87.98
2026-07-02T11:44:46.272184+00:00,6770,154920132,1.79,92344320,88.07
2026-07-02T11:44:56.272970+00:00,6780,155035864,1.16,92332032,88.05
2026-07-02T11:45:06.273743+00:00,6790,155289460,2.54,92438528,88.16
2026-07-02T11:45:16.274546+00:00,6800,155505072,2.16,92401664,88.12
2026-07-02T11:45:26.275370+00:00,6810,155627534,1.22,92319744,88.04
2026-07-02T11:45:36.276138+00:00,6820,155791946,1.64,92499968,88.21
2026-07-02T11:45:46.276936+00:00,6830,155976866,1.85,92135424,87.87
2026-07-02T11:45:56.277687+00:00,6840,156093766,1.17,92319744,88.04
2026-07-02T11:46:06.278495+00:00,6850,156329966,2.36,92639232,88.35
2026-07-02T11:46:16.279310+00:00,6860,156510812,1.81,92647424,88.36
2026-07-02T11:46:26.280067+00:00,6870,156634436,1.24,92356608,88.08
2026-07-02T11:46:36.280824+00:00,6880,156804319,1.70,92467200,88.18
2026-07-02T11:46:46.281603+00:00,6890,156978502,1.74,92549120,88.26
2026-07-02T11:46:56.282419+00:00,6900,157098126,1.20,92471296,88.19
2026-07-02T11:47:06.283172+00:00,6910,157336826,2.39,92360704,88.08
2026-07-02T11:47:16.284059+00:00,6920,157513174,1.76,92540928,88.25
2026-07-02T11:47:26.284865+00:00,6930,157637657,1.24,92446720,88.16
2026-07-02T11:47:36.285675+00:00,6940,157806438,1.69,92647424,88.36
2026-07-02T11:47:46.286484+00:00,6950,157979108,1.73,92467200,88.18
2026-07-02T11:47:56.287291+00:00,6960,158106385,1.27,92528640,88.24
2026-07-02T11:48:06.288067+00:00,6970,158337559,2.31,92266496,87.99
2026-07-02T11:48:16.288874+00:00,6980,158524273,1.87,92499968,88.21
2026-07-02T11:48:26.289683+00:00,6990,158655236,1.31,92352512,88.07
2026-07-02T11:48:36.290483+00:00,7000,158830713,1.75,92282880,88.01
2026-07-02T11:48:46.291297+00:00,7010,159079249,2.49,92246016,87.97
2026-07-02T11:48:56.292070+00:00,7020,159199600,1.20,92651520,88.36
2026-07-02T11:49:06.292856+00:00,7030,159474981,2.75,92459008,88.18
2026-07-02T11:49:16.293675+00:00,7040,159656411,1.81,92446720,88.16
2026-07-02T11:49:26.294463+00:00,7050,159784993,1.29,92250112,87.98
2026-07-02T11:49:36.295266+00:00,7060,159962364,1.77,92221440,87.95
2026-07-02T11:49:46.296031+00:00,7070,160127185,1.65,92504064,88.22
2026-07-02T11:49:56.296863+00:00,7080,160255220,1.28,92405760,88.12
2026-07-02T11:50:06.297663+00:00,7090,160533843,2.79,92360704,88.08
2026-07-02T11:50:16.298524+00:00,7100,160706199,1.72,92573696,88.29
